,id,externalchannelname,incidentdate,classificationid,createdatetime,priority,ciscaseid,crmcaseid,crmcasestatus,ciscasestatus,histclusterid,retiredate,externalchannelid,externalchannelincidentid,clusterid,month,municipalityid,submunicipalityid,coordinatex,coordinatey,numberofunits
675,5480859,Urbi,2024-04-04 03:00:00,NSPCL-47,2024-04-07 19:02:54,Low (0%-10%),,,Retired,Retired,625438f92899c0c7_NSPCL-47,2024-05-07 13:23:25,009,10310602_NSPCL-47,1cd0c549dcc5800b_NSPCL-47,4,008001,008202,43.653278068,26.152242857,1
676,5375539,Urbi,2024-04-04 03:00:00,NSPCL-71,2024-04-07 18:58:10,Low (0%-10%),,,Retired,Retired,ee4e35065342216c_NSPCL-71,2024-05-26 19:09:03,009,10353224_NSPCL-71,1b474c790a2e4b02_NSPCL-71,4,008001,008101,44.0054217,26.100171183,1
677,5215866,Urbi,2024-04-01 03:00:00,NSPCL-74,2024-04-03 21:07:45,,,,Retired,Retired,8658898463e0ab0c_NSPCL-74,2024-05-07 13:09:14,009,9363354_NSPCL-74,7f88cd282e2e19d6_NSPCL-74,4,008001,008001068,43.919207667,26.408512,1
678,5215774,Urbi,2024-04-01 03:00:00,NSPCL-74,2024-04-03 21:07:45,,,,Retired,Retired,84f6174996837f23_NSPCL-74,2024-05-07 13:09:14,009,9360817_NSPCL-74,910f3ef7f73e6d2d_NSPCL-74,4,008001,008001068,43.965338652,26.357153178,1
679,5624051,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-051893,Closed,,4ee5ffb2407326cf_NSPCL-29,2024-05-26 19:09:03,009,10913578_NSPCL-29,85f5523c19401687_NSPCL-29,4,008001,008001293,43.994751058,26.289012983,1
680,5624883,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-049913,Closed,,5dcfb2da017a93ff_NSPCL-29,2024-05-26 19:09:03,009,10918202_NSPCL-29,eb8626a402370683_NSPCL-29,4,008001,008001293,43.985466682,26.286154577,1
681,5623222,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:29,,,INC-24-05-048557,Closed,,1ceb664964e52523_NSPCL-29,2024-05-07 13:23:25,009,10917486_NSPCL-29,2043c174d4c9669e_NSPCL-29,4,008001,008001293,43.98892054,26.279365817,1
682,5624119,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-051896,Closed,,9f2060408b52b333_NSPCL-29,2024-05-26 19:09:03,009,10914673_NSPCL-29,bb57ea437a547cf8_NSPCL-29,4,008001,008001293,43.99389776,26.291449427,1
683,5623352,Urbi,2024-04-14 03:00:00,NSPCL-10,2024-04-14 23:00:29,,,,Retired,Retired,04c867ae31dcbb5f_NSPCL-10,2024-05-07 13:23:25,009,10909856_NSPCL-10,0e139509322c5863_NSPCL-10,4,008001,008703,43.46708642,26.780778014,1
684,5624442,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-048556,Closed,,7943d6d9b1bd0dc9_NSPCL-29,2024-05-26 19:09:03,009,10916344_NSPCL-29,1daf4d3f39c8cd60_NSPCL-29,4,008001,008001293,43.98333027,26.2860136,1
685,5624444,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:33,Low (0%-10%),,INC-24-05-049887,Closed,,b8f0cc57902d0375_NSPCL-92,2024-05-26 21:48:20,009,10917253_NSPCL-92,389e921c15a438dc_NSPCL-92,4,008001,008001293,43.98593959,26.281672213,1
686,5624451,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:33,Low (0%-10%),,INC-24-05-048544,Closed,,a0e2eace557c2578_NSPCL-92,2024-05-07 13:23:25,009,10917578_NSPCL-92,bad8fda9534c61ab_NSPCL-92,4,008001,008001293,43.98512343,26.280337458,1
687,5624997,Urbi,2024-04-14 03:00:00,NSPCL-47,2024-04-14 23:00:35,Low (0%-10%),,,Retired,Retired,2c0cfd7603ce91fa_NSPCL-47,2024-05-07 13:23:25,009,10909287_NSPCL-47,15fd5cc881a9f0a3_NSPCL-47,4,008001,008703,43.442424325,26.801258925,1
688,5624998,Urbi,2024-04-14 03:00:00,NSPCL-10,2024-04-14 23:00:35,,,,Retired,Retired,70d4aedfa0465a8c_NSPCL-10,2024-05-07 13:23:25,009,10909394_NSPCL-10,28c9cef7a5e63ccc_NSPCL-10,4,008001,008703,43.465876174,26.782909867,1
689,5625007,Urbi,2024-04-14 03:00:00,NSPCL-10,2024-04-14 23:00:35,,,,Retired,Retired,aad6b7f611a08194_NSPCL-10,2024-05-07 13:23:25,009,10909602_NSPCL-10,bf1be50927cf4eeb_NSPCL-10,4,008001,008703,43.459865081,26.789551088,1
690,5625027,Urbi,2024-04-14 03:00:00,NSPCL-10,2024-04-14 23:00:35,,,,Retired,Retired,e95dbb99902ff418_NSPCL-74_NSPCL-10,2024-05-07 13:23:25,009,10909860_NSPCL-10,514ebb38ec8e59c7_NSPCL-10,4,008001,008703,43.46732323,26.780332926,1
691,5626153,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:37,Low (0%-10%),,INC-24-05-051890,Closed,,12cca10c30074575_NSPCL-92,2024-05-26 19:09:03,009,10913755_NSPCL-92,55372075246f6b0c_NSPCL-92,4,008001,008001293,43.989309652,26.288235708,1
692,5626155,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:37,,,INC-24-05-048559,Closed,,fabf2325c16e599c_NSPCL-29,2024-05-26 19:09:03,009,10914190_NSPCL-29,6a87384f5999df10_NSPCL-29,4,008001,008001293,43.9971126,26.277952133,1
693,5626156,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:37,Low (0%-10%),,INC-24-05-050876,Closed,,9c60e097d3fbc18d_NSPCL-92,2024-05-26 19:09:03,009,10914282_NSPCL-92,0530d4bfdb737c27_NSPCL-92,4,008001,008001293,43.990027617,26.287926842,1
694,5626158,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:37,Low (0%-10%),,INC-24-05-050862,Closed,,0421f4ef73ce1a85_NSPCL-92,2024-05-26 19:09:03,009,10914540_NSPCL-92,38f21cfd23c64c28_NSPCL-92,4,008001,008001293,43.995646083,26.27785623,1
695,5626176,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:37,Low (0%-10%),,INC-24-05-049887,Closed,,0108b3f985845bc0_NSPCL-92,2024-05-26 21:48:20,009,10916732_NSPCL-92,389e921c15a438dc_NSPCL-92,4,008001,008001293,43.985519508,26.281426375,1
696,5624815,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-051896,Closed,,9f2060408b52b333_NSPCL-29,2024-05-26 19:09:03,009,10913792_NSPCL-29,bb57ea437a547cf8_NSPCL-29,4,008001,008001293,43.99377088,26.29139476,1
697,5624630,Urbi,2024-04-14 03:00:00,NSPCL-71,2024-04-14 23:00:33,Low (0%-10%),,,Retired,Retired,5a23b14bb8df6edf_NSPCL-71,2024-05-07 13:23:25,009,10909472_NSPCL-71,28c9cef7a5e63ccc_NSPCL-71,4,008001,008703,43.463905856,26.7855377,1
698,5623378,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:29,,,INC-24-05-052827,Closed,,592341cc25633f27_NSPCL-29,2024-05-26 19:09:03,009,10912508_NSPCL-29,524d320b59ee7cb7_NSPCL-29,4,008001,008001293,43.994418103,26.287310837,1
699,5623906,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:33,Low (0%-10%),,INC-24-05-052801,Closed,,dc3debfe64cae749_NSPCL-92,2024-05-07 13:23:25,009,10912664_NSPCL-92,36b9da8bfcb4e81b_NSPCL-92,4,008001,008001293,43.99525779,26.289443065,1
700,5624490,Urbi,2024-04-14 03:00:00,NSPCL-29,2024-04-14 23:00:33,,,INC-24-05-050880,Closed,,22c7720132c86384_NSPCL-29,2024-06-07 17:06:28,009,10916366_NSPCL-29,cbd78e2c903b5fc9_NSPCL-29,4,008001,008001293,43.990873288,26.27867139,1
701,5624495,Urbi,2024-04-14 03:00:00,NSPCL-92,2024-04-14 23:00:33,Low (0%-10%),,INC-24-05-050863,Closed,,3f958f03874194b7_NSPCL-92,2024-05-26 19:09:03,009,10913159_NSPCL-92,b6bccb332931ccdf_NSPCL-92,4,008001,008001293,43.996814567,26.286847633,1
702,5626194,Urbi,2024-04-14 03:00:00,NSPCL-47,2024-04-14 23:00:37,Low (0%-10%),,,Retired,Retired,05fcf142b722f00c_NSPCL-47,2024-05-07 13:23:25,009,10909709_NSPCL-47,28c9cef7a5e63ccc_NSPCL-47,4,008001,008703,43.46116758,26.788667193,1
703,5626197,Urbi,2024-04-14 03:00:00,NSPCL-10,2024-04-14 23:00:37,,,,Retired,Retired,cdc5a7b1454483b1_NSPCL-10,2024-05-26 19:09:03,009,10909778_NSPCL-10,902d047a12b8b6cb_NSPCL-10,4,008001,008703,43.450942036,26.792144807,1
704,5507919,Urbi,2024-04-04 03:00:00,NSPCL-69,2024-04-07 19:04:05,,,,Retired,Retired,ade13a4536770bf3_NSPCL-69,2024-04-08 13:33:09,009,10310513_NSPCL-69,b27472faada2ea09_NSPCL-69,4,008001,008202,43.656243305,26.143773869,1
705,5507929,Urbi,2024-04-04 03:00:00,NSPCL-47,2024-04-07 19:04:05,Low (0%-10%),,,Retired,Retired,053e3cc9fa7e2fba_NSPCL-47,2024-05-26 19:09:03,009,10310856_NSPCL-47,daeb5f7c2f0d8cf7_NSPCL-47,4,008001,008202,43.653536788,26.15798005,1
706,5480332,Urbi,2024-04-04 03:00:00,NSPCL-36,2024-04-07 19:02:51,,,,Retired,Retired,1535d6bb1b2dbc9d_NSPCL-36,2024-05-07 13:09:14,009,10352900_NSPCL-36,08f3870894ef90a5_NSPCL-36,4,008001,008101,44.002646127,26.095490927,1
707,5480333,Urbi,2024-04-04 03:00:00,NSPCL-36,2024-04-07 19:02:51,,,,Retired,Retired,5fb62c4647467845_NSPCL-36,2024-05-07 13:09:14,009,10352856_NSPCL-36,d3edc8581a3b5d0f_NSPCL-36,4,008001,008101,44.003138933,26.09485616,1
708,5480856,Urbi,2024-04-04 03:00:00,NSPCL-10,2024-04-07 19:02:54,,,,Retired,Retired,14b802dbafbcae1f_NSPCL-10,2024-05-07 13:23:25,009,10310625_NSPCL-10,d07ddd0442604797_NSPCL-10,4,008001,008202,43.646909829,26.128962304,1
709,5486010,Urbi,2024-04-04 03:00:00,NSPCL-71,2024-04-07 19:03:07,,,,Retired,Retired,5535c3e715c2f3c4_NSPCL-71,2024-04-08 13:33:09,009,10308028_NSPCL-71,2d562faf9abe914c_NSPCL-71,4,008001,008303,43.5488626,26.106867787,1
710,5486528,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:10,Low (0%-10%),,,Retired,Retired,fea233a88210d438_NSPCL-71,2024-05-26 19:09:03,009,10694528_NSPCL-71,ffedcbca52aaa789_NSPCL-71,4,008001,008001562,44.032440308,26.360668523,1
711,5486539,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:10,Low (0%-10%),,,Retired,Retired,ff8090eb40e99f21_NSPCL-71,2024-05-26 19:09:03,009,10694688_NSPCL-71,2518ca9982428cd9_NSPCL-71,4,008001,008001562,44.034398975,26.363799828,1
712,5487061,Urbi,2024-04-07 03:00:00,NSPCL-63,2024-04-07 19:03:10,,,INC-24-05-078136,Closed,,d34a3708fe99ca90_NSPCL-63,2024-06-07 17:06:28,009,10673672_NSPCL-63,c5160ae2f5814f67_NSPCL-63,4,008001,008701,44.245487465,26.347241122,1
713,5487062,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:10,Low (0%-10%),,INC-24-05-106686,Closed,,ef18e58663963e39_NSPCL-71,2024-05-26 19:09:03,009,10673651_NSPCL-71,5fefd1f6dde38825_NSPCL-71,4,008001,008701,44.245777699,26.346458606,1
714,5487066,Urbi,2024-04-07 03:00:00,NSPCL-63,2024-04-07 19:03:10,,,INC-24-05-074513,Closed,,c9e5305206324161_NSPCL-63,2024-05-26 19:09:03,009,10673719_NSPCL-63,e60fa2d22a15f007_NSPCL-63,4,008001,008701,44.244917839,26.348836148,1
715,5487067,Urbi,2024-04-07 03:00:00,NSPCL-63,2024-04-07 19:03:10,,,INC-24-05-079008,Closed,,1102a00ba95eeeca_NSPCL-63,2024-06-07 17:06:28,009,10673711_NSPCL-63,12c15b30053f1927_NSPCL-63,4,008001,008701,44.245063884,26.34844242,1
716,5487070,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:10,Low (0%-10%),,INC-24-05-104885,Closed,,5c87882b2ce673ec_NSPCL-71,2024-05-26 19:09:03,009,10673773_NSPCL-71,6786c0f46a4d219b_NSPCL-71,4,008001,008701,44.244421995,26.350155777,1
717,5494862,Urbi,2024-04-03 03:00:00,NSPCL-71,2024-04-07 19:03:31,Low (0%-10%),,,Retired,Retired,31e27f2df59f0a38_NSPCL-71,2024-05-07 13:23:25,009,10062335_NSPCL-71,e55b147fc43a4ada_NSPCL-71,4,008001,008303,43.54329478,26.0629224,1
718,5495920,Urbi,2024-04-07 03:00:00,NSPCL-36,2024-04-07 19:03:34,,,,Retired,Retired,9398a88baf171cb5_NSPCL-36,2024-05-07 13:09:14,009,10715401_NSPCL-36,0032ccfb8f50de8a_NSPCL-36,4,008001,008001562,44.024239471,26.35724596,1
719,5511073,Urbi,2024-04-06 03:00:00,NSPCL-71,2024-04-07 19:04:12,Low (0%-10%),,,Retired,Retired,4d70fb6d8cef13de_NSPCL-71,2024-05-07 13:23:25,009,10589235_NSPCL-71,24706b05c3590ec6_NSPCL-71,4,008001,008303,43.531057393,26.05959973,1
720,5488181,Urbi,2024-04-06 03:00:00,NSPCL-71,2024-04-07 19:03:13,,,,Retired,Retired,3778272ea6e9ff50_NSPCL-71,2024-04-08 13:33:09,009,10587474_NSPCL-71,87393588c55bf317_NSPCL-71,4,008001,008001293,44.022593941,26.298220524,1
721,5494899,Urbi,2024-04-03 03:00:00,NSPCL-74,2024-04-07 19:03:31,,,,Retired,Retired,40fffa73d3de9f69_NSPCL-74,2024-05-07 13:09:14,009,10040010_NSPCL-74,4169256c39d8c962_NSPCL-74,4,008001,008001068,43.964399033,26.386750821,1
722,5495418,Urbi,2024-04-07 03:00:00,NSPCL-36,2024-04-07 19:03:31,,,,Retired,Retired,cd02a37535f7a575_NSPCL-36,2024-05-07 13:09:14,009,10694636_NSPCL-36,ab5aac38eeb5eaf7_NSPCL-36,4,008001,008001562,44.032025237,26.361882928,1
723,5495950,Urbi,2024-04-07 03:00:00,NSPCL-36,2024-04-07 19:03:34,,,,Retired,Retired,a874e5b94a24ed35_NSPCL-36,2024-05-07 13:09:14,009,10694727_NSPCL-36,cf32b9faba4ec2fc_NSPCL-36,4,008001,008001562,44.036202588,26.366960877,1
724,5495955,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:34,Low (0%-10%),,,Retired,Retired,1f07cd80b30e0045_NSPCL-71,2024-05-26 19:09:03,009,10694882_NSPCL-71,3ca07e3f36b5778e_NSPCL-71,4,008001,008001562,44.029808506,26.363295862,1
725,5495962,Urbi,2024-04-07 03:00:00,NSPCL-71,2024-04-07 19:03:34,Low (0%-10%),,,Retired,Retired,1373ee28b8cfa0d5_NSPCL-71,2024-05-07 13:20:51,009,10702287_NSPCL-71,f9b42cfece245b31_NSPCL-71,4,008001,008001562,44.035572949,26.355888577,1
726,5498088,Urbi,2024-04-03 03:00:00,NSPCL-71,2024-04-07 19:03:39,Medium (10%-40%),,,Retired,Retired,234a7264a2c7b5e1_NSPCL-71,2024-05-07 13:23:25,009,9975452_NSPCL-71,183c8929078d8746_NSPCL-71,4,008001,008713,43.871448666,26.803975095,1
727,5498091,Urbi,2024-04-03 03:00:00,NSPCL-72,2024-04-07 19:03:39,,,,Retired,Retired,542241c1fd7ac0dc_NSPCL-72,2024-05-07 13:23:25,009,9975426_NSPCL-72,93e7aae20d3a9909_NSPCL-72,4,008001,008713,43.873358939,26.813446985,1
728,5499118,Urbi,2024-04-05 03:00:00,NSPCL-69,2024-04-07 19:03:42,Low (0%-10%),,,Retired,Retired,b8cd9ef85418cca4_NSPCL-69,2024-05-07 13:23:25,009,10406742_NSPCL-69,970e8664780c0496_NSPCL-69,4,008001,008303,43.540970422,26.094675032,1
729,5537100,Urbi,2024-04-04 03:00:00,NSPCL-71,2024-04-07 19:05:22,,,,Retired,Retired,3389dcf7e383f789_NSPCL-71,2024-04-08 13:33:09,009,10307362_NSPCL-71,03b4218b626ab9ad_NSPCL-71,4,008001,008303,43.548730235,26.105453862,1
730,5537110,Urbi,2024-04-04 03:00:00,NSPCL-82,2024-04-07 19:05:22,Low (0%-10%),,,Retired,Retired,ae93237946549879_NSPCL-82,2024-05-26 19:09:03,009,10310897_NSPCL-82,779bbc67478e7854_NSPCL-82,4,008001,008202,43.648170806,26.133432498,1
731,5537602,Urbi,2024-04-05 03:00:00,NSPCL-10,2024-04-07 19:05:25,,,,Retired,Retired,3c14874f0849b982_NSPCL-10,2024-05-26 19:09:03,009,10368961_NSPCL-10,d3eed8701002299c_NSPCL-10,4,008001,008001068,43.9593502,26.394237933,1
732,5540712,Urbi,2024-04-07 03:00:00,NSPCL-36,2024-04-07 19:05:33,,,,Retired,Retired,229d87207972ae2e_NSPCL-36,2024-05-07 13:09:14,009,10620589_NSPCL-36,25cf9bec1c47430d_NSPCL-36,4,008001,008001068,43.9796265,26.3733537,1
733,5545290,Urbi,2024-04-04 03:00:00,NSPCL-74,2024-04-07 19:05:44,,,,Retired,Retired,9f0960c2dd65bb81_NSPCL-74,2024-05-07 13:09:14,009,10119746_NSPCL-74,8a1d87d9ca02b2f6_NSPCL-74,4,008001,008001653,43.931688125,26.366592208,1
734,5512758,Urbi,2024-04-05 03:00:00,NSPCL-69,2024-04-07 19:04:18,Low (0%-10%),,,Retired,Retired,24a7a9c85c514d73_NSPCL-69,2024-05-26 21:48:20,009,10368224_NSPCL-69,79656a23c11848c8_NSPCL-69,4,008001,008001653,43.932853437,26.347026004,1
735,5514310,Urbi,2024-04-07 03:00:00,NSPCL-36,2024-04-07 19:04:21,,,,Retired,Retired,c9e09cee2c9d30e3_NSPCL-36,2024-05-07 13:09:14,009,10619823_NSPCL-36,57e3c777f6396372_NSPCL-36,4,008001,008001068,43.975858517,26.3722532,1
736,5520117,Urbi,2024-04-03 03:00:00,NSPCL-71,2024-04-07 19:04:37,Medium (10%-40%),,,Retired,Retired,e403fa7199f0276a_NSPCL-71,2024-05-07 13:23:25,009,10006167_NSPCL-71,995a56421e30f8f4_NSPCL-71,4,008001,008707,43.694453193,27.208307798,1
737,5542336,Urbi,2024-04-04 03:00:00,NSPCL-69,2024-04-07 19:05:36,Low (0%-10%),,,Retired,Retired,512cf5bb955fae1a_NSPCL-69,2024-05-07 13:23:25,009,10306756_NSPCL-69,1319e6b26ac06282_NSPCL-69,4,008001,008303,43.552768173,26.106629317,1
738,5522283,Urbi,2024-04-05 03:00:00,NSPCL-69,2024-04-07 19:04:42,Low (0%-10%),,,Retired,Retired,ce26083d43de4542_NSPCL-69,2024-05-07 13:23:25,009,10407894_NSPCL-69,11b1c17eb69c5aac_NSPCL-69,4,008001,008303,43.545944627,26.094933853,1
739,5523259,Urbi,2024-04-05 03:00:00,NSPCL-69,2024-04-07 19:04:45,Low (0%-10%),,,Retired,Retired,2af3c70d6f744ca3_NSPCL-69,2024-05-26 19:09:03,009,10407266_NSPCL-69,3853a167ac094ad3_NSPCL-69,4,008001,008303,43.555493508,26.101090442,1
740,5523260,Urbi,2024-04-05 03:00:00,NSPCL-69,2024-04-07 19:04:45,Low (0%-10%),,,Retired,Retired,690751852f6468e9_NSPCL-69,2024-05-07 13:23:25,009,10407283_NSPCL-69,b935638298e7846f_NSPCL-69,4,008001,008303,43.53915802,26.094240553,1
741,5526768,Urbi,2024-04-05 03:00:00,NSPCL-71,2024-04-07 19:04:56,Low (0%-10%),,,Retired,Retired,165fd7664e0abc6c_NSPCL-71,2024-05-26 19:09:03,009,10448377_NSPCL-71,cfd82a42d7d28d93_NSPCL-71,4,008001,008001562,44.082997401,26.370987058,1
742,5789997,GEOTECH,2024-04-14 11:06:33,NSPCL-38,2024-04-29 13:00:18,,,,Retired,Retired,25085d2d16d2ab44_NSPCL-38,2024-06-05 19:03:05,002,GT_VD_9125663_38_4,704bcb945728f7fc_NSPCL-38,4,008001,008708,43.257408333,26.440641667,5
743,5549322,Urbi,2024-04-06 03:00:00,NSPCL-36,2024-04-07 19:05:56,,,,Retired,Retired,0fa0a33455846056_NSPCL-36,2024-05-07 13:09:14,009,10603151_NSPCL-36,783ed8b512133ba4_NSPCL-36,4,008001,008001067,43.98106991,26.324746411,1
744,5421061,Urbi,2024-04-05 03:00:00,NSPCL-36,2024-04-07 19:00:12,,,,Retired,Retired,0b52c7a83dce24e5_NSPCL-36,2024-04-08 13:33:09,009,10451396_NSPCL-36,3afe4908bd165d7b_NSPCL-36,4,008001,008101,43.99935026,26.09725811,1
745,5777393,GEOTECH,2024-04-15 14:47:25,NSPCL-38,2024-04-29 12:59:31,,,,Retired,Retired,4b289034d2c1edc5_NSPCL-38,2024-06-05 19:03:05,002,GT_VD_9198785_38_4,41b99b36bb1cde5b_NSPCL-38,4,008001,008001562,43.99805,26.32895,1
746,5777913,GEOTECH,2024-04-15 09:58:02,NSPCL-38,2024-04-29 12:59:34,,,,Retired,Retired,74ac3483b7420a78_NSPCL-38,2024-06-05 19:03:05,002,GT_VD_9190120_38_4,5c20c73c674b5d29_NSPCL-38,4,008001,008001068,43.925105556,26.398608333,2
747,5780388,GEOTECH,2024-04-15 13:58:11,NSPCL-27,2024-04-29 12:59:42,Low (0%-10%),,INC-24-05-102237,Closed,,43619543806433b7_NSPCL-27,2024-05-26 19:09:03,002,GT_VD_9197867_27_4,6accec396c695dae_NSPCL-27,4,008001,008601,43.808822222,26.284891667,3
748,5780848,GEOTECH,2024-04-15 11:52:00,NSPCL-38,2024-04-29 12:59:42,,,,Retired,Retired,c950491c6e2b4dbb_NSPCL-38,2024-06-05 19:03:05,002,GT_VD_9190422_38_4,565429cd18ab651e_NSPCL-38,4,008001,008001653,43.949425,26.352822222,5
749,5780862,GEOTECH,2024-04-15 11:13:34,NSPCL-14,2024-04-29 12:59:42,,,,Retired,Retired,f07b3eb08f52f317_NSPCL-14,2024-05-26 19:09:03,002,GT_VD_9200052_14_4,b569b21979b2e9b6_NSPCL-14,4,008001,008001067,43.964222222,26.333966667,1
